Player,Pos,Class,School,Conference,Year,Passing,Rushing,Receiving,Total
DeShone Kizer,QB,SO,Notre Dame,Independent,2015,7.780310479,2.580770425,,10.3610809
Justice Hill,RB,SO,Oklahoma State,Big 12,2017,,8.987887966,1.37159943,10.3594874
Sean Clifford,QB,JR,Penn State,Big Ten,2019,8.080039818,2.276688281,,10.3567281
Ryan Aplin,QB,SR,Arkansas State,Sun Belt,2012,8.225849691,2.114071053,,10.33992074
Myles Gaskin,RB,JR,Washington,Pac-12,2017,,8.525423321,1.811119677,10.336543
Brandon Allen,QB,SR,Arkansas,SEC,2015,9.693474234,0.570371894,0.071599181,10.33544531
Royce Freeman,RB,FR,Oregon,Pac-12,2014,0.09130488,8.949099717,1.294656449,10.33506105
Jared Goff,QB,JR,California,Pac-12,2015,10.30549321,-0.035031776,0.056111095,10.32657253
Jeremy Langford,RB,SR,Michigan State,Big Ten,2014,,9.800780513,0.516166585,10.3169471
Tony Lippett,WR,SR,Michigan State,Big Ten,2014,,0.328409862,9.973670528,10.30208039
Derrick Henry,RB,JR,Alabama,SEC,2015,,9.757479645,0.517463995,10.27494364
Tevin Washington,QB,JR,Georgia Tech,ACC,2011,5.436803656,4.830413503,,10.26721716
Geno Smith,QB,JR,West Virginia,Big East,2011,10.43358446,-0.169674131,,10.26391033
Jesse Ertz,QB,JR,Kansas State,Big 12,2016,5.418861243,4.829401617,,10.24826286
Marlon Mack,RB,JR,USF,American,2016,,8.029897938,2.20286409,10.23276203
James Franklin,QB,SO,Missouri,Big 12,2011,6.1663011,3.909869139,0.155682059,10.2318523
Mikel Leshoure,RB,JR,Illinois,Big Ten,2010,,8.731997167,1.470265849,10.20226302
Justin Herbert,QB,SR,Oregon,Pac-12,2019,9.923127793,0.272280623,,10.19540842
Zac Thomas,QB,SO,Appalachian State,Sun Belt,2018,7.198121187,2.928115344,0.065658127,10.19189466
Hutson Mason,QB,SR,Georgia,SEC,2014,10.15936572,0.020399034,,10.17976475
Devin Gardner,QB,JR,Michigan,Big Ten,2013,7.685194895,2.490295061,,10.17548996
Rodney Anderson,RB,SO,Oklahoma,Big 12,2017,,7.864069105,2.284943865,10.14901297
Bryn Renner,QB,JR,North Carolina,ACC,2012,9.732665394,0.219589672,0.175887893,10.12814296
Riley Ferguson,QB,JR,Memphis,American,2016,10.50708075,-0.381761864,,10.12531889
Charles Sims,RB,SO,Houston,CUSA,2011,,5.781984633,4.34086124,10.12284587
Charlie Brewer,QB,JR,Baylor,Big 12,2019,8.314569265,1.807250845,,10.12182011
Tyree Jackson,QB,JR,Buffalo,MAC,2018,9.249670638,0.857332563,,10.1070032
Tommy Shuler,WR,SR,Marshall,CUSA,2014,,,10.09647937,10.09647937
Tee Higgins,WR,JR,Clemson,ACC,2019,,0.247805353,9.844366922,10.09217228
Ricky Dobbs,QB,SR,Navy,Independent,2010,5.351037521,4.739087937,,10.09012546
Stedman Bailey,WR,JR,West Virginia,Big 12,2012,,0.070511674,10.01191012,10.08242179
Damonte Coxie,WR,SO,Memphis,American,2018,,,10.07823283,10.07823283
Matt Breida,RB,JR,Georgia Southern,Sun Belt,2015,,9.971900519,0.104384855,10.07628537
Willie Snead,WR,JR,Ball State,MAC,2013,,,10.06554554,10.06554554
Roger Lewis,WR,SO,Bowling Green,MAC,2015,,,10.03521254,10.03521254
James Franklin,QB,SR,Missouri,SEC,2013,7.23510191,2.779832588,,10.0149345
Kellen Mond,QB,SO,Texas A&M,SEC,2018,7.857900201,2.152205617,,10.01010582
Chuba Hubbard,RB,SO,Oklahoma State,Big 12,2019,,8.910103296,1.082270881,9.992374177
Tyler Lockett,WR,SR,Kansas State,Big 12,2014,0,0.095094055,9.88734034,9.982434395
Terrance Ganaway,RB,SR,Baylor,Big 12,2011,,9.59247808,0.371345504,9.963823584
Caleb Evans,QB,SR,Louisiana-Monroe,Sun Belt,2019,6.570128044,3.393457837,,9.963585881
A.J. McCarron,QB,SR,Alabama,SEC,2013,10.09697693,-0.135588695,,9.961388235
Stepfan Taylor,RB,SO,Stanford,Pac-10,2010,,7.731905451,2.224586922,9.956492373
Kareem Hunt,RB,SR,Toledo,MAC,2016,,7.444340315,2.507864587,9.952204902
Bryce Perkins,QB,JR,Virginia,ACC,2018,6.069880827,3.821092675,0.047562505,9.938536007
Nick Fitzgerald,QB,SO,Mississippi State,SEC,2016,5.075419428,4.81040485,0.043907686,9.929731964
Mason Rudolph,QB,SO,Oklahoma State,Big 12,2015,10.07650758,-0.192130846,0.043655949,9.928032683
Stefphon Jefferson,RB,JR,Nevada,WAC,2012,,8.893368696,1.034101037,9.927469733
Mason Fine,QB,SO,North Texas,CUSA,2017,9.84101589,0.076326847,,9.917342737
D.J. Foster,RB,JR,Arizona State,Pac-12,2014,-0.008073417,5.59623834,4.320172701,9.908337624
Matt Breida,RB,SO,Georgia Southern,Sun Belt,2014,,8.69369954,1.21140941,9.90510895
David Washington,QB,SR,Old Dominion,CUSA,2016,8.769821519,1.122394277,,9.892215796
Marqise Lee,WR,SO,USC,Pac-12,2012,,0.511497311,9.377236167,9.888733478
Brandon Wimbush,QB,JR,Notre Dame,Independent,2017,5.876993161,4.007649464,,9.884642625
Brett Hundley,QB,FR,UCLA,Pac-12,2012,8.355201392,1.528387596,,9.883588988
Seth Russell,QB,JR,Baylor,Big 12,2015,7.466146705,2.414147358,,9.880294063
TaQuon Marshall,QB,SR,Georgia Tech,ACC,2018,4.512754823,5.099268367,0.257394161,9.869417351
Darrell Henderson,RB,SO,Memphis,American,2017,,7.987444233,1.879943182,9.867387415
Austin Davis,QB,SR,Southern Miss,CUSA,2011,8.213574226,1.608402768,0.04372034,9.865697334
Jameis Winston,QB,SO,Florida State,ACC,2014,9.541214062,0.314416737,,9.855630799
Anthony Miller,WR,JR,Memphis,American,2016,,0.376308125,9.478116811,9.854424936
Jaret Patterson,RB,SO,Buffalo,MAC,2019,,8.364434826,1.461976145,9.826410971
Nick Toon,WR,SR,Wisconsin,Big Ten,2011,,,9.817086007,9.817086007
Greg Ward Jr.,QB,SR,Houston,American,2016,7.700836362,2.1392531,-0.03059567,9.809493792
Teddy Bridgewater,QB,JR,Louisville,American,2013,9.427057412,0.377701861,,9.804759273
De'Anthony Thomas,RB,SO,Oregon,Pac-12,2012,,5.234273821,4.560493764,9.794767585
Papi White,WR,SR,Ohio,MAC,2018,,0.165508982,9.608685458,9.77419444
Brian Hill,RB,JR,Wyoming,Mountain West,2016,,9.313327964,0.446253891,9.759581855
J.K. Dobbins,RB,FR,Ohio State,Big Ten,2017,,8.656996341,1.091458211,9.748454552
Sterling Shepard,WR,SR,Oklahoma,Big 12,2015,,0.030156251,9.715325191,9.745481442
Chris Reynolds,QB,SO,Charlotte,CUSA,2019,6.132823507,3.456150492,0.156270594,9.745244593
Taylor Martinez,QB,FR,Nebraska,Big Ten,2010,5.019134595,4.716639083,0.007180445,9.742954123
Cody Fajardo,QB,SR,Nevada,Mountain West,2014,5.643903935,4.086430558,,9.730334493
Josh Stewart,WR,SO,Oklahoma State,Big 12,2012,0.047389921,0.760770374,8.919836798,9.727997093
Adonis Thomas,RB,SR,Toledo,MAC,2011,,6.995795578,2.732028979,9.727824557
Marquise Williams,QB,JR,North Carolina,ACC,2014,6.5173263,3.126868764,0.083587399,9.727782463
Zach Abey,QB,JR,Navy,American,2017,3.576501278,6.080265877,0.051833348,9.708600503
Kevin Hogan,QB,JR,Stanford,Pac-12,2013,7.826548097,1.879472437,,9.706020534
Robbie Rouse,RB,SR,Fresno State,Mountain West,2012,0.00233575,7.3264861,2.370786948,9.699608798
Jonathan Taylor,RB,SO,Wisconsin,Big Ten,2018,,9.301920832,0.396057879,9.697978711
Drew Lock,QB,SR,Missouri,SEC,2018,8.856778044,0.826107896,,9.68288594
Trey Sermon,RB,SO,Oklahoma,Big 12,2018,,7.785988851,1.881660146,9.667648997
Ben Hicks,QB,SO,SMU,American,2017,9.42579555,0.241183191,,9.666978741
Landry Jones,QB,SO,Oklahoma,Big 12,2010,10.23649074,-0.572810402,,9.663680338
Paxton Lynch,QB,SO,Memphis,American,2014,8.085379575,1.56381347,,9.649193045
Tyler Gaffney,RB,SR,Stanford,Pac-12,2013,,9.047939112,0.597158672,9.645097784
Zach Terrell,QB,JR,Western Michigan,MAC,2015,8.987548696,0.504041478,0.148856807,9.640446981
Rashard Higgins,WR,SO,Colorado State,Mountain West,2014,,,9.63807177,9.63807177
Tajh Boyd,QB,SO,Clemson,ACC,2011,8.620868547,1.014725038,,9.635593585
Kenny Hill,QB,SR,TCU,Big 12,2017,7.718148079,1.483027071,0.434227443,9.635402593
Vernon Adams,QB,SR,Oregon,Pac-12,2015,8.800527531,0.833785477,,9.634313008
Trayveon Williams,RB,JR,Texas A&M,SEC,2018,,7.991312,1.640540042,9.631852042
Samaje Perine,RB,FR,Oklahoma,Big 12,2014,,8.842657958,0.787250953,9.629908911
Cole McDonald,QB,SO,Hawaii,Mountain West,2018,8.073007,1.537399129,,9.610406129
Rakeem Cato,QB,SO,Marshall,CUSA,2012,9.503888258,0.145855496,-0.041574659,9.608169095
Dane Evans,QB,SR,Tulsa,American,2016,9.752415802,-0.14483634,,9.607579462
B.J. Denker,QB,SR,Arizona,Pac-12,2013,5.914304219,3.691306681,,9.6056109
Matt Johnson,QB,SO,Bowling Green,MAC,2013,8.521733278,1.122743633,-0.046042521,9.59843439
Derek Carr,QB,JR,Fresno State,Mountain West,2012,9.585920834,0.004917103,,9.590837937
Deondre Francois,QB,FR,Florida State,ACC,2016,8.643706856,0.928502397,,9.572209253
Robert Griffin III,QB,SO,Baylor,Big 12,2010,7.049962828,2.474175488,0.041893671,9.566031987
Todd Gurley,RB,FR,Georgia,SEC,2012,,8.708574864,0.849897831,9.558472695
Tyler Wilson,QB,JR,Arkansas,SEC,2011,9.56385452,-0.0167144,,9.54714012
Rodney Adams,WR,SR,USF,American,2016,,1.562684429,7.976891065,9.539575494
Joshua Dobbs,QB,JR,Tennessee,SEC,2015,6.116704634,3.060492791,0.361324327,9.538521752
Ryan Mallett,QB,JR,Arkansas,SEC,2010,9.929963109,-0.392598879,,9.53736423
Ito Smith,RB,SO,Southern Miss,CUSA,2015,,6.169048231,3.364473622,9.533521853
Jake Fromm,QB,SO,Georgia,SEC,2018,9.676212263,-0.162469299,,9.513742964
Wilton Speight,QB,JR,Michigan,Big Ten,2016,9.910498674,-0.403050927,,9.507447747
Javorius Allen,RB,JR,USC,Pac-12,2014,,6.948931165,2.548655512,9.497586677
Brett Hundley,QB,JR,UCLA,Pac-12,2014,6.869939331,2.580775625,0.045727017,9.496441973
Jeff Godfrey,QB,FR,UCF,CUSA,2010,6.429375662,3.060754031,,9.490129693
Keenan Reynolds,QB,JR,Navy,Independent,2014,3.90819589,5.581072554,,9.489268444
Vintavious Cooper,RB,SR,East Carolina,CUSA,2013,,6.805152333,2.670779869,9.475932202
Demarcus Ayers,WR,JR,Houston,American,2015,0.146970544,0.769590575,8.545287258,9.461848377
Matt Barkley,QB,JR,USC,Pac-12,2011,9.384936817,0.076369982,,9.461306799
Garrett Grayson,QB,SR,Colorado State,Mountain West,2014,9.455538498,-0.214704272,0.214791314,9.45562554
Tyler Tettleton,QB,SO,Ohio,MAC,2011,6.732881824,2.607642967,0.109295624,9.449820415
Anthony Wales,RB,JR,Western Kentucky,CUSA,2015,0,7.621712105,1.813368011,9.435080116
Rueben Randle,WR,JR,LSU,SEC,2011,,,9.434024798,9.434024798
Chris Robison,QB,SO,FAU,CUSA,2019,9.719007771,-0.316601268,,9.402406503
Eric Page,WR,JR,Toledo,MAC,2011,0.110396277,0.065320223,9.226452107,9.402168607
Joe Burrow,QB,JR,LSU,SEC,2018,7.519373348,1.877402948,,9.396776296
Landry Jones,QB,SR,Oklahoma,Big 12,2012,9.922266502,-0.5314985,,9.390768002
Jeremy Hill,RB,SO,LSU,SEC,2013,,8.078304162,1.301892262,9.380196424
Damaris Johnson,WR,JR,Tulsa,CUSA,2010,,3.242141758,6.127332373,9.369474131
Shea Patterson,QB,JR,Michigan,Big Ten,2018,7.884564796,1.463570518,,9.348135314
Ryan Finley,QB,SR,North Carolina State,ACC,2018,9.240380767,0.097625532,,9.338006299
Mitch Trubisky,QB,JR,North Carolina,ACC,2016,7.998323379,1.29334488,0.03983513,9.331503389
Kapri Bibbs,RB,SO,Colorado State,Mountain West,2013,,8.94532275,0.369705399,9.315028149
Tyler Huntley,QB,SR,Utah,Pac-12,2019,7.903655814,1.397837232,,9.301493046
Dalvin Cook,RB,SO,Florida State,ACC,2015,,7.90454769,1.395617312,9.300165002
Sam Ehlinger,QB,SO,Texas,Big 12,2018,7.122218432,1.981026928,0.19522779,9.29847315
Lil'Jordan Humphrey,WR,JR,Texas,Big 12,2018,0.077885742,0.205500719,9.003446581,9.286833042
Dane Evans,QB,JR,Tulsa,American,2015,9.317767996,-0.037945698,,9.279822298
Justin Johnson,WR,SR,Houston,CUSA,2011,,,9.278119097,9.278119097
Kennedy Brooks,RB,FR,Oklahoma,Big 12,2018,,8.682158643,0.592566982,9.274725625
Drew Hare,QB,SO,Northern Illinois,MAC,2014,5.629935813,3.541155026,0.10183346,9.272924299
Everett Golson,QB,SR,Notre Dame,Independent,2014,8.000687005,1.269058291,,9.269745296
Jake Browning,QB,JR,Washington,Pac-12,2017,9.09686154,0.154446072,,9.251307612
Anu Solomon,QB,FR,Arizona,Pac-12,2014,7.943980098,1.173573225,0.10262458,9.220177903
Jake Waters,QB,JR,Kansas State,Big 12,2013,7.437558409,1.774950365,,9.212508774
G.J. Kinne,QB,SR,Tulsa,CUSA,2011,7.30871181,1.899707824,,9.208419634
Karson Roberts,QB,SR,Air Force,Mountain West,2015,5.610643066,3.421005197,0.164156741,9.195805004
Kolton Browning,QB,JR,Louisiana-Monroe,Sun Belt,2012,6.889802766,2.293465245,,9.183268011
Wesley Fields,RB,SR,Georgia Southern,Sun Belt,2018,,6.246544393,2.932305471,9.178849864
Josh Huff,WR,SR,Oregon,Pac-12,2013,,0.173810463,9.001438438,9.175248901
Caleb Evans,QB,SO,Louisiana-Monroe,Sun Belt,2017,6.569185699,2.581691845,,9.150877544
Shane Carden,QB,SR,East Carolina,American,2014,8.852199199,0.288544227,0,9.140743426
Zack Moss,RB,SR,Utah,Pac-12,2019,,6.82530179,2.314179508,9.139481298
Jeremy McNichols,RB,SO,Boise State,Mountain West,2015,,6.443504478,2.693936111,9.137440589
Ryan Aplin,QB,JR,Arkansas State,Sun Belt,2011,6.725881538,2.302375075,0.100600799,9.128857412
Jon Wassink,QB,SR,Western Michigan,MAC,2019,7.630183738,1.494883019,,9.125066757
James White,RB,SR,Wisconsin,Big Ten,2013,,7.035760104,2.083891459,9.119651563
Aaron Murray,QB,FR,Georgia,SEC,2010,8.215228181,0.903537799,,9.11876598
Montee Ball,RB,SR,Wisconsin,Big Ten,2012,,8.629500834,0.475198086,9.10469892
Johnathan Franklin,RB,SR,UCLA,Pac-12,2012,,7.465419977,1.637899545,9.103319522
Michael Thomas,WR,SR,Southern Miss,CUSA,2015,,,9.087345213,9.087345213
Damonte Coxie,WR,JR,Memphis,American,2019,,,9.084010422,9.084010422
Antonio Andrews,RB,JR,Western Kentucky,Sun Belt,2012,,6.942273829,2.13020644,9.072480269
Tommy Armstrong Jr,QB,JR,Nebraska,Big Ten,2015,7.25473375,1.817666335,,9.072400085
Kelly Bryant,QB,JR,Clemson,ACC,2017,6.330893402,2.735662412,,9.066555814
Ronnie Hillman,RB,FR,San Diego State,Mountain West,2010,,8.623687842,0.440715419,9.064403261
Kenneth Dixon,RB,FR,Louisiana Tech,WAC,2012,,8.761869772,0.300688143,9.062557915
Tylan Wallace,WR,SO,Oklahoma State,Big 12,2018,0.054216041,0.02947677,8.975107107,9.058799918
Jarrett Stidham,QB,SO,Auburn,SEC,2017,8.332587459,0.725509459,,9.058096918
Justin McMillan,QB,SR,Tulane,American,2019,5.798755531,3.109540956,0.149476916,9.057773403
David Fales,QB,JR,San Jose State,WAC,2012,9.718072146,-0.679177313,,9.038894833
Brett Rypien,QB,SO,Boise State,Mountain West,2016,8.913980993,-0.074681596,0.187963407,9.027262804
T.J. Yeldon,RB,,Alabama,SEC,2013,,7.611456045,1.407577265,9.01903331
Taylor Martinez,QB,SO,Nebraska,Big Ten,2011,5.217125878,3.792620235,,9.009746113
Alex Green,RB,SR,Hawaii,WAC,2010,,6.688885377,2.317157788,9.006043165
Justyn Ross,WR,FR,Clemson,ACC,2018,,,8.998658715,8.998658715
Jacoby Brissett,QB,SR,North Carolina State,ACC,2015,7.218283193,1.767298581,,8.985581774
Tanner Gentry,WR,SR,Wyoming,Mountain West,2016,,0.15021497,8.831830823,8.982045793
Marcus Cox,RB,JR,Appalachian State,Sun Belt,2015,,7.70671822,1.272210804,8.978929024
James Proche,WR,SR,SMU,American,2019,0,0.112125335,8.866270414,8.978395749
Aaron Murray,QB,SR,Georgia,SEC,2013,8.015964176,0.959800175,,8.975764351
Jared Goff,QB,SO,California,Pac-12,2014,9.176708011,-0.204492808,,8.972215203
Desmond Ridder,QB,FR,Cincinnati,American,2018,6.368684987,2.59705591,,8.965740897
Trevor Knight,QB,SO,Oklahoma,Big 12,2014,7.185226871,1.74994807,0.029157446,8.964332387
T.J. Yeldon,RB,FR,Alabama,SEC,2012,,7.794941376,1.16393062,8.958871996
Samaje Perine,RB,SO,Oklahoma,Big 12,2015,,8.136155186,0.807096111,8.943251297
Tyler Lockett,WR,JR,Kansas State,Big 12,2013,,0.056889431,8.870445665,8.927335096
Marquise Brown,WR,SO,Oklahoma,Big 12,2017,,0,8.903962732,8.903962732
Deandre Hopkins,WR,JR,Clemson,ACC,2012,0,,8.902046466,8.902046466
Corey Davis,WR,SO,Western Michigan,MAC,2014,0.048484786,,8.849371499,8.897856285
Amari Cooper,WR,FR,Alabama,SEC,2012,,,8.884966484,8.884966484
Tyler Shoemaker,WR,SR,Boise State,Mountain West,2011,,0.284566537,8.5987534,8.883319937
Jarvion Franklin,RB,FR,Western Michigan,MAC,2014,,7.85863335,1.024465597,8.883098947
Lynn Bowden Jr.,WR,JR,Kentucky,SEC,2019,1.099393148,5.557692424,2.215154426,8.872239998
Brandin Cooks,WR,JR,Oregon State,Pac-12,2013,,0.919728744,7.947397454,8.867126198
James White,RB,FR,Wisconsin,Big Ten,2010,,7.969980858,0.896912148,8.866893006
Dan Herron,RB,JR,Ohio State,Big Ten,2010,,7.398536995,1.467128799,8.865665794
Kevin Ellison,QB,JR,Georgia Southern,Sun Belt,2015,4.451268689,4.412674433,,8.863943122
Montee Ball,RB,SO,Wisconsin,Big Ten,2010,,7.545723326,1.304599481,8.850322807
Malik Rosier,QB,JR,Miami (FL),ACC,2017,6.819542303,1.942952055,0.086701439,8.849195797
Austin Pettis,WR,SR,Boise State,WAC,2010,0.251509252,,8.586139061,8.837648313
Jordan Matthews,WR,SR,Vanderbilt,SEC,2013,,0.26384414,8.570037477,8.833881617
Manny Wilkins,QB,SR,Arizona State,Pac-12,2018,6.937122492,1.893460311,,8.830582803
Nick Stevens,QB,SR,Colorado State,Mountain West,2017,8.322340311,0.510676489,-0.005104832,8.827911968
Tyler Bray,QB,JR,Tennessee,SEC,2012,8.991897505,-0.169569653,,8.822327852
Tanner Morgan,QB,SO,Minnesota,Big Ten,2019,9.128933373,-0.309317076,,8.819616297
Blaine Gautier,QB,JR,Louisiana,Sun Belt,2011,6.598050269,2.22092492,,8.818975189
Taylor Heinicke,QB,SR,Old Dominion,CUSA,2014,8.160109666,0.643759592,0.010955276,8.814824534
Gerold Bright,RB,JR,Utah State,Mountain West,2018,,6.653966007,2.156934903,8.81090091
Cameron Artis-Payne,RB,SR,Auburn,SEC,2014,,7.828829309,0.972498139,8.801327448
Alex Collins,RB,JR,Arkansas,SEC,2015,,8.177058932,0.618356587,8.795415519
Kenjon Barner,RB,JR,Oregon,Pac-12,2011,,6.972597316,1.816360923,8.788958239
Andy Isabella,WR,SR,Massachusetts,Independent,2018,,0.334083585,8.440218455,8.77430204
Michael Hayes,RB,SR,Houston,CUSA,2011,,5.119979083,3.64632344,8.766302523
Dustin Crum,QB,JR,Kent State,MAC,2019,5.788120158,2.97431918,0,8.762439338
Gabriel Davis,WR,JR,UCF,American,2019,,,8.758133173,8.758133173
Brett Rypien,QB,SR,Boise State,Mountain West,2018,8.69681371,0.054288888,,8.751102598
D'Andre Swift,RB,SO,Georgia,SEC,2018,,6.312233175,2.430078929,8.742312104
C.J. Beathard,QB,JR,Iowa,Big Ten,2015,7.597376442,1.14413682,,8.741513262
Nick Chubb,RB,SR,Georgia,SEC,2017,,8.462196631,0.277100708,8.739297339
Connor Shaw,QB,SR,South Carolina,SEC,2013,6.077438107,2.607696646,0.052077172,8.737211925
Zach Mettenberger,QB,SR,LSU,SEC,2013,9.500628143,-0.766891117,,8.733737026
DeShone Kizer,QB,JR,Notre Dame,Independent,2016,6.708917714,2.002277102,0.02140738,8.732602196
Nick Fitzgerald,QB,SR,Mississippi State,SEC,2018,4.301549498,4.420006841,,8.721556339
Travis Greene,RB,SR,Bowling Green,MAC,2015,,7.179687416,1.540379121,8.720066537
Darvin Adams,WR,JR,Auburn,SEC,2010,,,8.713296192,8.713296192
James Washington,WR,JR,Oklahoma State,Big 12,2016,,0.142748497,8.560880169,8.703628666
Michael Gallup,WR,JR,Colorado State,Mountain West,2016,,0.076828852,8.617810319,8.694639171
Vincent Brown,WR,SR,San Diego State,Mountain West,2010,,-0.073177509,8.762459659,8.68928215
Justin Herbert,QB,JR,Oregon,Pac-12,2018,7.920372055,0.765756408,,8.686128463
Greg McCrae,RB,SO,UCF,American,2018,,7.669153377,1.010352422,8.679505799
Patrick Taylor Jr.,RB,JR,Memphis,American,2018,,6.978333305,1.691151506,8.669484811
Marquez Stevenson,WR,SO,Houston,American,2018,0.101798631,0.774292096,7.791583267,8.667673994
Davis Webb,QB,SR,California,Pac-12,2016,9.130272665,-0.463053504,,8.667219161
Jakeem Grant,WR,SR,Texas Tech,Big 12,2015,0.197793098,0.367034942,8.098837783,8.663665823
David Ash,QB,SO,Texas,Big 12,2012,7.840032334,0.821115833,,8.661148167
Sammy Watkins,WR,JR,Clemson,ACC,2013,0,0.05606551,8.597873708,8.653939218
Martel Moore,WR,SR,Northern Illinois,MAC,2012,,,8.653790512,8.653790512
Skyler Howard,QB,JR,West Virginia,Big 12,2015,6.725314715,1.924053376,,8.649368091
Russell Wilson,QB,JR,North Carolina State,ACC,2010,6.886611762,1.742049606,0.018039581,8.646700949
Josh Boyce,WR,SO,TCU,Mountain West,2011,,0.007102401,8.638331479,8.64543388
Wayne Gallman,RB,SO,Clemson,ACC,2015,,7.272834677,1.37058982,8.643424497
Tim Jefferson,QB,SR,Air Force,Mountain West,2011,5.763755356,2.879389772,,8.643145128
Devin Smith,WR,SR,Ohio State,Big Ten,2014,,,8.642940514,8.642940514
Ryan Aplin,QB,SO,Arkansas State,Sun Belt,2010,6.535219972,2.1036052,,8.638825172
Odell Beckham Jr.,WR,,LSU,SEC,2013,0,0.334433722,8.286076715,8.620510437
Corey Davis,WR,JR,Western Michigan,MAC,2015,0.056140277,0.051817346,8.508655082,8.616612705
Sony Michel,RB,SR,Georgia,SEC,2017,,7.719788303,0.886722275,8.606510578
Xavier Jones,RB,SR,SMU,American,2019,,7.948440215,0.651399468,8.599839683
Christian Chapman,QB,SO,San Diego State,Mountain West,2016,8.230281214,0.369523227,,8.599804441
Duke Johnson,RB,JR,Miami (FL),ACC,2014,,6.487741011,2.102022363,8.589763374
Keith Price,QB,SO,Washington,Pac-12,2011,8.526046001,0.057260243,,8.583306244
Jarvis Landry,WR,JR,LSU,SEC,2013,,,8.580980484,8.580980484
Jacoby Brissett,QB,JR,North Carolina State,ACC,2014,6.239186767,2.224165235,0.111727569,8.575079571
Shock Linwood,RB,JR,Baylor,Big 12,2015,,7.981099118,0.58787626,8.568975378
Jester Weah,WR,JR,Pittsburgh,ACC,2016,,,8.563098139,8.563098139
Mason Fine,QB,JR,North Texas,CUSA,2018,8.470441366,0.087505324,,8.55794669
Robert Turbin,RB,JR,Utah State,WAC,2011,,7.374655167,1.172012285,8.546667452
Alshon Jeffery,WR,SO,South Carolina,SEC,2010,,,8.54086155,8.54086155
Omar Bayless,WR,SR,Arkansas State,Sun Belt,2019,0.081283137,,8.458598495,8.539881632
Thomas Sperbeck,WR,JR,Boise State,Mountain West,2015,0.068002195,0.202413753,8.269212615,8.539628563
Brock Osweiler,QB,JR,Arizona State,Pac-12,2011,8.137665989,0.392235194,,8.529901183
Kaleb Barker,QB,SR,Troy,Sun Belt,2019,7.935321306,0.594279775,,8.529601081
Tyler Johnson,WR,SR,Minnesota,Big Ten,2019,,-0.005426612,8.528133458,8.522706846
